Group ID,PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Source Files,Source Row Count,Is OA,OA URL,PDF Path,Download Source,Failure Reason,Download Status
paper-0427,28903729,"Dynamic-ETL: a hybrid approach for health data extraction, transformation and loading","Ong TC, Kahn MG, Kwan BM, Yamashita T, Brandt E, Hosokawa P, Uhrich C, Schilling LM.",BMC Med Inform Decis Mak. 2017 Sep 13;17(1):134. doi: 10.1186/s12911-017-0532-3.,Ong TC,BMC Med Inform Decis Mak,2017,2017/09/15,PMC5598056,,10.1186/s12911-017-0532-3,csv-omop-set.csv,1,yes,https://bmcmedinformdecismak.biomedcentral.com/track/pdf/10.1186/s12911-017-0532-3,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1186_s12911-017-0532-3__3bdcd9bb4a89.pdf,existing_file,,downloaded
paper-0428,39962485,De-identification of clinical notes with pseudo-labeling using regular expression rules and pre-trained BERT,"An J, Kim J, Sunwoo L, Baek H, Yoo S, Lee S.",BMC Med Inform Decis Mak. 2025 Feb 17;25(1):82. doi: 10.1186/s12911-025-02913-z.,An J,BMC Med Inform Decis Mak,2025,2025/02/18,PMC11831849,,10.1186/s12911-025-02913-z,csv-omop-set.csv,1,yes,https://bmcmedinformdecismak.biomedcentral.com/counter/pdf/10.1186/s12911-025-02913-z,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1186_s12911-025-02913-z__ac5522c24a38.pdf,existing_file,,downloaded
paper-0429,34773936,Real-world incidence of endopthalmitis after intravitreal anti-VEGF injections in Korea: findings from the Common Data Model in ophthalmology,"Mun Y, You SC, Lee DY, Kim S, Chung YR, Lee K, Song JH, Park YG, Park YH, Roh YJ, Woo SJ, Park KH, Park RW, Yoo S, Chang DJ, Park SJ.",Epidemiol Health. 2021;43:e2021097. doi: 10.4178/epih.e2021097. Epub 2021 Nov 9.,Mun Y,Epidemiol Health,2021,2021/11/14,PMC8864106,,10.4178/epih.e2021097,csv-omop-set.csv,1,yes,https://www.e-epih.org/upload/pdf/epih-43-e2021097.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.4178_epih.e2021097__8c9c855f740e.pdf,existing_file,,downloaded
paper-0430,40698026,Using the Observational Medical Outcomes Partnership Common Data Model for a multi-registry intensive care unit benchmarking federated analysis: lessons learned,"Rashan A, Püttmann DP, de Keizer NF, Dongelmans DA, Cornet R, Ranzani O, Waweru-Siika W, Smith M, Harris S, Beane A, Bakhshi-Raiez F; Collaboration for Research, Implementation and Training in Critical Care—Asia and Africa Investigators, and the Dutch National Intensive Care Registry.",JAMIA Open. 2025 Jul 22;8(4):ooaf052. doi: 10.1093/jamiaopen/ooaf052. eCollection 2025 Aug.,Rashan A,JAMIA Open,2025,2025/07/23,PMC12282983,,10.1093/jamiaopen/ooaf052,csv-omop-set.csv,1,yes,https://pure.amsterdamumc.nl/ws/files/155958769/Using-the-observational-medical-outcomes-partnership-common-data-model-for-a-multi-registry-intensive-care-unit-benchmar.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1093_jamiaopen_ooaf052__e25a4d34e769.pdf,existing_file,,downloaded
paper-0431,40146872,Breaking Digital Health Barriers Through a Large Language Model-Based Tool for Automated Observational Medical Outcomes Partnership Mapping: Development and Validation Study,"Adams MCB, Perkins ML, Hudson C, Madhira V, Akbilgic O, Ma D, Hurley RW, Topaloglu U.",J Med Internet Res. 2025 May 15;27:e69004. doi: 10.2196/69004.,Adams MCB,J Med Internet Res,2025,2025/03/27,PMC12123247,,10.2196/69004,csv-omop-set.csv,1,yes,,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.2196_69004__a87b78527e0a.pdf,existing_file,,downloaded
paper-0432,31837755,Optimization of Electronic Medical Records for Data Mining Using a Common Data Model,"Kwong M, Gardner HL, Dieterle N, Rentko V.",Top Companion Anim Med. 2019 Dec;37:100364. doi: 10.1016/j.tcam.2019.100364. Epub 2019 Sep 26.,Kwong M,Top Companion Anim Med,2019,2019/12/16,PMC7874511,NIHMS1554946,10.1016/j.tcam.2019.100364,csv-omop-set.csv,1,yes,https://europepmc.org/articles/PMC7874511?pdf=render,,,HTTPError,failed
paper-0433,39331952,Implementation of the Observational Medical Outcomes Partnership Model in Electronic Medical Record Systems: Evaluation Study Using Factor Analysis and Decision-Making Trial and Evaluation Laboratory-Best-Worst Methods,"Luo M, Gu Y, Zhou F, Chen S.",JMIR Med Inform. 2024 Sep 27;12:e58498. doi: 10.2196/58498.,Luo M,JMIR Med Inform,2024,2024/09/27,PMC11470222,,10.2196/58498,csv-omop-set.csv,1,yes,,,,pmc_package_without_pdf,failed
paper-0434,34142015,Comparative effectiveness of medical concept embedding for feature engineering in phenotyping,"Lee J, Liu C, Kim JH, Butler A, Shang N, Pang C, Natarajan K, Ryan P, Ta C, Weng C.",JAMIA Open. 2021 Jun 16;4(2):ooab028. doi: 10.1093/jamiaopen/ooab028. eCollection 2021 Apr.,Lee J,JAMIA Open,2021,2021/06/18,PMC8206403,,10.1093/jamiaopen/ooab028,csv-omop-set.csv,1,yes,https://europepmc.org/articles/PMC8206403?pdf=render,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1093_jamiaopen_ooab028__dcd37f51a369.pdf,existing_file,,downloaded
paper-0435,33720842,Characterizing the Anticancer Treatment Trajectory and Pattern in Patients Receiving Chemotherapy for Cancer Using Harmonized Observational Databases: Retrospective Study,"Jeon H, You SC, Kang SY, Seo SI, Warner JL, Belenkaya R, Park RW.",JMIR Med Inform. 2021 Apr 6;9(4):e25035. doi: 10.2196/25035.,Jeon H,JMIR Med Inform,2021,2021/03/15,PMC8058693,,10.2196/25035,csv-omop-set.csv,1,yes,https://medinform.jmir.org/2021/4/e25035/PDF,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.2196_25035__13f5740f2571.pdf,oa_url,,downloaded
paper-0436,22037893,Validation of a common data model for active safety surveillance research,"Overhage JM, Ryan PB, Reich CG, Hartzema AG, Stang PE.",J Am Med Inform Assoc. 2012 Jan-Feb;19(1):54-60. doi: 10.1136/amiajnl-2011-000376. Epub 2011 Oct 28.,Overhage JM,J Am Med Inform Assoc,2012,2011/11/01,PMC3240764,,10.1136/amiajnl-2011-000376,csv-omop-set.csv,1,yes,https://academic.oup.com/jamia/article-pdf/19/1/54/5913231/19-1-54.pdf,,,HTTPError,failed
paper-0437,41000461,Density of routinely collected neurology data depends on patient visit type: an investigation using the observational medical outcomes partnership common data model,"Biggin F, White LM, Ashcroft Q, Howcroft T, Chandrabalan VV, Emsley H, Knight J.",BMJ Neurol Open. 2025 Sep 23;7(2):e001202. doi: 10.1136/bmjno-2025-001202. eCollection 2025.,Biggin F,BMJ Neurol Open,2025,2025/09/26,PMC12458630,,10.1136/bmjno-2025-001202,csv-omop-set.csv,1,yes,https://neurologyopen.bmj.com/content/7/2/e001202.full.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1136_bmjno-2025-001202__a86f8980eaa2.pdf,existing_file,,downloaded
paper-0438,39810200,FHIR PIT: a geospatial and spatiotemporal data integration pipeline to support subject-level clinical research,"Fecho K, Garcia JJ, Yi H, Roupe G, Krishnamurthy A.",BMC Med Inform Decis Mak. 2025 Jan 15;25(1):24. doi: 10.1186/s12911-024-02815-6.,Fecho K,BMC Med Inform Decis Mak,2025,2025/01/14,PMC11734467,,10.1186/s12911-024-02815-6,csv-omop-set.csv,1,yes,https://bmcmedinformdecismak.biomedcentral.com/counter/pdf/10.1186/s12911-024-02815-6,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1186_s12911-024-02815-6__89c2c79c8c43.pdf,existing_file,,downloaded
paper-0439,33269356,"Use of dialysis, tracheostomy, and extracorporeal membrane oxygenation among 842,928 patients hospitalized with COVID-19 in the United States","Burn E, Sena AG, Prats-Uribe A, Spotnitz M, DuVall S, Lynch KE, Matheny ME, Nyberg F, Ahmed WU, Alser O, Alghoul H, Alshammari T, Zhang L, Casajust P, Areia C, Shah K, Reich C, Blacketer C, Andryc A, Fortin S, Natarajan K, Gong M, Golozar A, Morales D, Rijnbeek P, Subbian V, Roel E, Recalde M, Lane JCE, Vizcaya D, Posada JD, Shah NH, Jonnagaddala J, Lai LYH, Avilés-Jurado FX, Hripcsak G, Suchard MA, Ranzani OT, Ryan P, Prieto-Alhambra D, Kostka K, Duarte-Salles T.",medRxiv [Preprint]. 2021 Feb 12:2020.11.25.20229088. doi: 10.1101/2020.11.25.20229088.,Burn E,medRxiv,2021,2020/12/03,PMC7709172,,10.1101/2020.11.25.20229088,csv-omop-set.csv,1,yes,https://www.medrxiv.org/content/medrxiv/early/2021/02/12/2020.11.25.20229088.full.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1101_2020.11.25.20229088__f5b2de8b18cc.pdf,existing_file,,downloaded
paper-0440,41764468,Transforming unstructured breast cancer pathology reports into the Observational Medical Outcomes Partnership Common Data Model,"Kim B, Song W, Yoon E, Kim S, Lee HY, Kim JH, Suh KJ, Kim KI, Park SY, Kim EK, Kim SH, Yoon S, Yoo S.",BMC Med Inform Decis Mak. 2026 Feb 28. doi: 10.1186/s12911-026-03375-7. Online ahead of print.,Kim B,BMC Med Inform Decis Mak,2026,2026/03/01,,,10.1186/s12911-026-03375-7,csv-omop-set.csv,1,no,,,,,no_open_copy_found
paper-0441,32477256,Characterization of Anti-seizure Medication Treatment Pathways in Pediatric Epilepsy Using the Electronic Health Record-Based Common Data Model,"Kim H, Yoo S, Jeon Y, Yi S, Kim S, Choi SA, Hwang H, Kim KJ.",Front Neurol. 2020 May 12;11:409. doi: 10.3389/fneur.2020.00409. eCollection 2020.,Kim H,Front Neurol,2020,2020/06/02,PMC7235379,,10.3389/fneur.2020.00409,csv-omop-set.csv,1,yes,https://www.frontiersin.org/articles/10.3389/fneur.2020.00409/pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.3389_fneur.2020.00409__a7f46ab59d54.pdf,existing_file,,downloaded
paper-0442,41775724,FAIR data gaps and collaboration willingness among hemoglobinopathy research centers,"Tamana S, Yiangou K, Orphanou K, Chatzimatthaiou S, Kountouris P, Cremonesi F.",Sci Data. 2026 Mar 3. doi: 10.1038/s41597-026-06950-9. Online ahead of print.,Tamana S,Sci Data,2026,2026/03/03,,,10.1038/s41597-026-06950-9,csv-omop-set.csv,1,yes,https://www.nature.com/articles/s41597-026-06950-9_reference.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1038_s41597-026-06950-9__58007e65aa28.pdf,existing_file,,downloaded
paper-0443,33758877,Automated Production of Research Data Marts from a Canonical Fast Healthcare Interoperability Resource (FHIR) Data Repository: Applications to COVID-19 Research,"Lenert LA, Ilatovskiy AV, Agnew J, Rudsill P, Jacobs J, Weatherston D, Deans K.",medRxiv [Preprint]. 2021 Mar 12:2021.03.11.21253384. doi: 10.1101/2021.03.11.21253384.,Lenert LA,medRxiv,2021,2021/03/24,PMC7987036,,10.1101/2021.03.11.21253384,csv-omop-set.csv,1,yes,https://www.medrxiv.org/content/medrxiv/early/2021/03/12/2021.03.11.21253384.full.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1101_2021.03.11.21253384__64d02481bd07.pdf,oa_url,,downloaded
paper-0444,39983051,Analysis of Retinal Thickness in Patients With Chronic Diseases Using Standardized Optical Coherence Tomography Data: Database Study Based on the Radiology Common Data Model,"Park C, Lee SH, Lee DY, Choi S, You SC, Jeon JY, Park SJ, Park RW.",JMIR Med Inform. 2025 Feb 21;13:e64422. doi: 10.2196/64422.,Park C,JMIR Med Inform,2025,2025/02/21,PMC11870599,,10.2196/64422,csv-omop-set.csv,1,yes,,,,HTTPError,failed
paper-0445,22683994,Evaluation of alternative standardized terminologies for medical conditions within a network of observational healthcare databases,"Reich C, Ryan PB, Stang PE, Rocca M.",J Biomed Inform. 2012 Aug;45(4):689-96. doi: 10.1016/j.jbi.2012.05.002. Epub 2012 Jun 7.,Reich C,J Biomed Inform,2012,2012/06/12,,,10.1016/j.jbi.2012.05.002,csv-omop-set.csv,1,no,,,,,no_open_copy_found
paper-0446,41169627,Streamlining electronic medical record data extraction and validation in digital hospitals: A systematic review to identify optimal approaches and methods,"Lim HC, Wong H, Philip R, Van Der Vegt A, Choo KR, Pole JD, Sullivan C.",Learn Health Syst. 2025 Jul 5;9(4):e70024. doi: 10.1002/lrh2.70024. eCollection 2025 Oct.,Lim HC,Learn Health Syst,2025,2025/10/31,PMC12569454,,10.1002/lrh2.70024,csv-omop-set.csv,1,yes,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/lrh2.70024,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1002_lrh2.70024__40bc0efdc4e5.pdf,existing_file,,downloaded
paper-0447,41203731,Evaluation of hybrid stroke quality indicators by integrating NIHSS and claims data for improved outcome prediction,"Datzmann T, Lang C, Tesch F, Spoden M, Dröge P, Ehm F, Schuler E, Krogias C, Günster C, Schmitt J, Gumbinger C, Barlinn J.",Sci Rep. 2025 Nov 7;15(1):38994. doi: 10.1038/s41598-025-25979-1.,Datzmann T,Sci Rep,2025,2025/11/07,PMC12594769,,10.1038/s41598-025-25979-1,csv-omop-set.csv,1,yes,https://www.nature.com/articles/s41598-025-25979-1.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1038_s41598-025-25979-1__aa1a4a09b786.pdf,existing_file,,downloaded
paper-0448,40727112,Comparison of 2 electronic health record data extraction methods for laboratory tests used in the Veterans Aging Cohort Study Index,"Ramsey-Hardy C, Skanderson M, Tate JP, Justice AC, Marconi VC, Alcorn C, Hauser RG, Anderson-Mellies A, McGinnis KA.",JAMIA Open. 2025 Jul 28;8(4):ooaf074. doi: 10.1093/jamiaopen/ooaf074. eCollection 2025 Aug.,Ramsey-Hardy C,JAMIA Open,2025,2025/07/29,PMC12303373,,10.1093/jamiaopen/ooaf074,csv-omop-set.csv,1,yes,https://europepmc.org/articles/PMC12303373?pdf=render,,,HTTPError,failed
paper-0449,41005357,"Best Practices to Design, Plan, and Execute Large-Scale Federated Analyses-Key Learnings and Suggestions from a Study Comprising 52 Databases","Burkard T, Camprubi M, Prieto-Alhambra D, Rijnbeek P, Pineda-Moncusi M.",Appl Clin Inform. 2025 Oct;16(5):1507-1517. doi: 10.1055/a-2710-4226. Epub 2025 Sep 26.,Burkard T,Appl Clin Inform,2025,2025/09/26,PMC12575070,,10.1055/a-2710-4226,csv-omop-set.csv,1,yes,http://www.thieme-connect.de/products/ejournals/pdf/10.1055/a-2710-4226.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1055_a-2710-4226__73c849a8e2c9.pdf,existing_file,,downloaded
paper-0450,41409612,Lipomas are associated with a higher prevalence of metabolic syndrome components: a multicenter cross-sectional study,"Berger O, Menashe S, Damti Geva S, Yakubov R, Ben Yehuda M, Peleg M, Talisman R.",Front Endocrinol (Lausanne). 2025 Dec 2;16:1721570. doi: 10.3389/fendo.2025.1721570. eCollection 2025.,Berger O,Front Endocrinol (Lausanne),2025,2025/12/18,PMC12705395,,10.3389/fendo.2025.1721570,csv-omop-set.csv,1,yes,https://public-pages-files-2025.frontiersin.org/journals/endocrinology/articles/10.3389/fendo.2025.1721570/pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.3389_fendo.2025.1721570__9a08a45bb03e.pdf,existing_file,,downloaded
paper-0451,34057426,Evaluation of the Privacy Risks of Personal Health Identifiers and Quasi-Identifiers in a Distributed Research Network: Development and Validation Study,"Oh S, Sung M, Rhee Y, Hong N, Park YR.",JMIR Med Inform. 2021 May 31;9(5):e24940. doi: 10.2196/24940.,Oh S,JMIR Med Inform,2021,2021/05/31,PMC8204238,,10.2196/24940,csv-omop-set.csv,1,yes,https://medinform.jmir.org/2021/5/e24940/PDF,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.2196_24940__122ff02161e7.pdf,oa_url,,downloaded
paper-0452,33783361,A Framework (SOCRATex) for Hierarchical Annotation of Unstructured Electronic Health Records and Integration Into a Standardized Medical Database: Development and Usability Study,"Park J, You SC, Jeong E, Weng C, Park D, Roh J, Lee DY, Cheong JY, Choi JW, Kang M, Park RW.",JMIR Med Inform. 2021 Mar 30;9(3):e23983. doi: 10.2196/23983.,Park J,JMIR Med Inform,2021,2021/03/30,PMC8044740,,10.2196/23983,csv-omop-set.csv,1,yes,https://medinform.jmir.org/2021/3/e23983/PDF,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.2196_23983__2a2527461ab8.pdf,oa_url,,downloaded
paper-0453,25887092,The impact of standardizing the definition of visits on the consistency of multi-database observational health research,"Voss EA, Ma Q, Ryan PB.",BMC Med Res Methodol. 2015 Mar 8;15:13. doi: 10.1186/s12874-015-0001-6.,Voss EA,BMC Med Res Methodol,2015,2015/04/19,PMC4369827,,10.1186/s12874-015-0001-6,csv-omop-set.csv,1,yes,https://bmcmedresmethodol.biomedcentral.com/counter/pdf/10.1186/s12874-015-0001-6,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1186_s12874-015-0001-6__09e6fae12c03.pdf,existing_file,,downloaded
paper-0454,31956997,Can We Rely on Results From IQVIA Medical Research Data UK Converted to the Observational Medical Outcome Partnership Common Data Model?: A Validation Study Based on Prescribing Codeine in Children,"Candore G, Hedenmalm K, Slattery J, Cave A, Kurz X, Arlett P.",Clin Pharmacol Ther. 2020 Apr;107(4):915-925. doi: 10.1002/cpt.1785. Epub 2020 Mar 2.,Candore G,Clin Pharmacol Ther,2020,2020/01/21,PMC7158210,,10.1002/cpt.1785,csv-omop-set.csv,1,yes,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cpt.1785,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1002_cpt.1785__4490a10a1b77.pdf,existing_file,,downloaded
paper-0455,40692699,Knowledge and attitudes about rare genetic diseases among practitioners of oral medicine/pathology in Brazil: a cross-sectional study,"Trezena S, Martelli DRB, Bonan PRF, Graner E, Sobrinho LMF, Alawi F, Coletta RD, Martelli-Júnior H.",Front Oral Health. 2025 Jul 7;6:1573355. doi: 10.3389/froh.2025.1573355. eCollection 2025.,Trezena S,Front Oral Health,2025,2025/07/22,PMC12277291,,10.3389/froh.2025.1573355,csv-omop-set.csv,1,yes,https://www.frontiersin.org/journals/oral-health/articles/10.3389/froh.2025.1573355/pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.3389_froh.2025.1573355__04ed11554257.pdf,existing_file,,downloaded
paper-0456,34185008,"A National, Semantic-Driven, Three-Pillar Strategy to Enable Health Data Secondary Usage Interoperability for Research Within the Swiss Personalized Health Network: Methodological Study","Gaudet-Blavignac C, Raisaro JL, Touré V, Österle S, Crameri K, Lovis C.",JMIR Med Inform. 2021 Jun 24;9(6):e27591. doi: 10.2196/27591.,Gaudet-Blavignac C,JMIR Med Inform,2021,2021/06/29,PMC8277320,,10.2196/27591,csv-omop-set.csv,1,yes,https://medinform.jmir.org/2021/6/e27591/PDF,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.2196_27591__7a060032d5f4.pdf,oa_url,,downloaded
paper-0457,41734431,Transforming nursing documentation data into the Observational Medical Outcomes Partners common data model,"Jung H, Yoo S, Kim S, Chung J, Lee HY.",Int J Med Inform. 2026 Feb 16;213:106358. doi: 10.1016/j.ijmedinf.2026.106358. Online ahead of print.,Jung H,Int J Med Inform,2026,2026/02/24,,,10.1016/j.ijmedinf.2026.106358,csv-omop-set.csv,1,no,,,,,no_open_copy_found
paper-0458,41166858,Predicting oxcarbazepine-induced hyponatremia in adult epilepsy patients: A multicenter machine learning analysis using real-world CDM data,"Jung G, Lee J, Gho SM, Han Y, Choi B, Cho JW, Kim J, Lee GH.",Seizure. 2025 Dec;133:167-174. doi: 10.1016/j.seizure.2025.10.004. Epub 2025 Oct 16.,Jung G,Seizure,2025,2025/10/30,,,10.1016/j.seizure.2025.10.004,csv-omop-set.csv,1,yes,https://www.seizure-journal.com/article/S1059-1311(25)00272-9/pdf,,,HTTPError,failed
paper-0459,34673922,ASH Research Collaborative: a real-world data infrastructure to support real-world evidence development and learning healthcare systems in hematology,"Wood WA, Marks P, Plovnick RM, Hewitt K, Neuberg DS, Walters S, Dolan BK, Tucker EA, Abrams CS, Thompson AA, Anderson KC, Kluetz P, Farrell A, Rivera D, Gertzog M, Pappas G.",Blood Adv. 2021 Dec 14;5(23):5429-5438. doi: 10.1182/bloodadvances.2021005902.,Wood WA,Blood Adv,2021,2021/10/21,PMC9153041,,10.1182/bloodadvances.2021005902,csv-omop-set.csv,1,yes,https://ashpublications.org/bloodadvances/article-pdf/5/23/5429/1851200/advancesadv2021005902.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1182_bloodadvances.2021005902__cec5e84f0a6b.pdf,existing_file,,downloaded
paper-0460,40121766,"LinkR: An open source, low-code and collaborative data science platform for healthcare data analysis and visualization","Delange B, Popoff B, Séité T, Lamer A, Parrot A.",Int J Med Inform. 2025 Jul;199:105876. doi: 10.1016/j.ijmedinf.2025.105876. Epub 2025 Mar 10.,Delange B,Int J Med Inform,2025,2025/03/23,,,10.1016/j.ijmedinf.2025.105876,csv-omop-set.csv,1,no,,,,,no_open_copy_found
